sp_d_x,sp_d_y,sp_d_1,sp_d_2,sp_d_3,sp_d_4,sp_d_5,sp_d_6,sp_d_7,sp_d_8,sp_d_9,sp_d_10,sp_d_11,sp_d_12,sp_d_13,sp_d_14,sp_d_15,sp_d_16,sp_d_17,sp_d_18,sp_d_19,sp_d_20,sp_d_21,sp_d_22,sp_d_23,sp_d_24,sp_d_25,sp_d_26,sp_d_27,sp_d_28,sp_d_29,sp_d_30,sp_h_x,sp_h_y,sp_h_1,sp_h_2,sp_h_3,sp_h_4,sp_h_5,sp_h_6,sp_h_7,sp_h_8,sp_h_9,sp_h_10,sp_h_11,sp_h_12,sp_h_13,sp_h_14,sp_h_15,sp_h_16,sp_h_17,sp_h_18,sp_h_19,sp_h_20,sp_h_21,sp_h_22,sp_h_23,sp_h_24,sp_h_25,sp_h_26,sp_h_27,sp_h_28,sp_h_29,sp_h_30,sp_p_x,sp_p_y,sp_p_1,sp_p_2,sp_p_3,sp_p_4,sp_p_5,sp_p_6,sp_p_7,sp_p_8,sp_p_9,sp_p_10,sp_p_11,sp_p_12,sp_p_13,sp_p_14,sp_p_15,sp_p_16,sp_p_17,sp_p_18,sp_p_19,sp_p_20,sp_p_21,sp_p_22,sp_p_23,sp_p_24,sp_p_25,sp_p_26,sp_p_27,sp_p_28,sp_p_29,sp_p_30,td_x,td_y,td_1,td_2,td_3,td_4,td_5,td_6,td_7,td_8,td_9,td_10,td_11,td_12,td_13,td_14,td_15,td_16,td_17,td_18,td_19,td_20,td_21,td_22,td_23,td_24,td_25,td_26,td_27,td_28,td_29,td_30,fs_x,fs_y,fs_1,fs_2,fs_3,fs_4,fs_5,fs_6,fs_7,fs_8,fs_9,fs_10,fs_11,fs_12,fs_13,fs_14,fs_15,fs_16,fs_17,fs_18,fs_19,fs_20,fs_21,fs_22,fs_23,fs_24,fs_25,fs_26,fs_27,fs_28,fs_29,fs_30,vis_pre_110_x,vis_pre_110_y,vis_pre_110_1,vis_pre_110_2,vis_pre_110_3,vis_pre_110_4,vis_pre_110_5,vis_pre_110_6,vis_pre_110_7,vis_pre_110_8,vis_pre_110_9,vis_pre_110_10,vis_pre_110_11,vis_pre_110_12,vis_pre_110_13,vis_pre_110_14,vis_pre_110_15,vis_pre_110_16,vis_pre_110_17,vis_pre_110_18,vis_pre_110_19,vis_pre_110_20,vis_pre_110_21,vis_pre_110_22,vis_pre_110_23,vis_pre_110_24,vis_pre_110_25,vis_pre_110_26,vis_pre_110_27,vis_pre_110_28,vis_pre_110_29,vis_pre_110_30
20.04917952,0.001937984496124031,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908253189,0.01937984496124031,0.030303030303030304,0.0,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.05,0.06060606060606061,0.025,0.06060606060606061,0.0,0.025,0.0,0.06060606060606061,0.0,0.0,3.221033676,0.0009689922480620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2378613,0.05426356589147287,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.06060606060606061,0.0,0.0,0.24242424242424243,0.2727272727272727,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.2727272727272727,0.0,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,23.6137688,0.011627906976744186,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,692.9890245,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.157737376451614,0.011627906976744186,0.030303030303030304,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,5.187212875806451,0.022286821705426355,0.030303030303030304,0.0,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.1,0.06060606060606061,0.025,0.09090909090909091,0.0,0.025,0.0,0.06060606060606061,0.0,0.0,3.590983717096774,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.4666789096774,0.05426356589147287,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.06060606060606061,0.0,0.0,0.24242424242424243,0.2727272727272727,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.2727272727272727,0.0,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,24.047766624193546,0.016472868217054265,0.0,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,715.2906668709677,0.005813953488372093,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.26629523290323,0.015503875968992248,0.06060606060606061,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,5.466172562612902,0.023255813953488372,0.030303030303030304,0.0,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.1,0.06060606060606061,0.025,0.09090909090909091,0.0,0.025,0.0,0.09090909090909091,0.0,0.0,3.9609337581935486,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6954965193548,0.05426356589147287,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.06060606060606061,0.0,0.0,0.24242424242424243,0.2727272727272727,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.2727272727272727,0.0,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,24.481764448387096,0.017441860465116282,0.0,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,0.05,0.0,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,737.5923092419354,0.00872093023255814,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.374853089354843,0.02422480620155039,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.025,0.0,0.025,0.030303030303030304,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,5.745132249419354,0.03294573643410853,0.030303030303030304,0.0,0.06060606060606061,0.0,0.09090909090909091,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.0,0.1,0.06060606060606061,0.07500000000000001,0.09090909090909091,0.0,0.025,0.0,0.09090909090909091,0.0,0.0,4.330883799290323,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.9243141290323,0.09302325581395349,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,24.915762272580643,0.025193798449612406,0.0,0.030303030303030304,0.12121212121212122,0.0,0.09090909090909091,0.06060606060606061,0.05,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,759.8939516129032,0.023255813953488372,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.05,0.030303030303030304,0.05,0.030303030303030304,0.06060606060606061,0.05,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0
20.483410945806458,0.02616279069767442,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.025,0.0,0.025,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,6.024091936225806,0.035852713178294575,0.030303030303030304,0.0,0.06060606060606061,0.0,0.09090909090909091,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.0,0.1,0.06060606060606061,0.07500000000000001,0.09090909090909091,0.0,0.07500000000000001,0.0,0.09090909090909091,0.0,0.0,4.700833840387097,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.1531317387097,0.09302325581395349,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,25.34976009677419,0.0310077519379845,0.0,0.030303030303030304,0.12121212121212122,0.0,0.09090909090909091,0.12121212121212122,0.1,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.05,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.025,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,782.1955939838708,0.04844961240310078,0.0,0.18181818181818182,0.06060606060606061,0.12121212121212122,0.0,0.0,0.07500000000000001,0.09090909090909091,0.07500000000000001,0.06060606060606061,0.15151515151515152,0.05,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.030303030303030304,0.025,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061
20.591968802258073,0.03875968992248062,0.09090909090909091,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.07500000000000001,0.0,0.07500000000000001,0.06060606060606061,0.030303030303030304,0.05,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.09090909090909091,0.0,0.12121212121212122,0.0,0.06060606060606061,0.09090909090909091,6.303051623032257,0.0436046511627907,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.0,0.09090909090909091,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.0,0.0,0.1,0.06060606060606061,0.07500000000000001,0.09090909090909091,0.0,0.07500000000000001,0.0,0.09090909090909091,0.0,0.0,5.070783881483871,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.06060606060606061,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.3819493483871,0.09302325581395349,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,25.78375792096774,0.044573643410852716,0.0,0.030303030303030304,0.18181818181818182,0.030303030303030304,0.15151515151515152,0.18181818181818182,0.1,0.09090909090909091,0.025,0.030303030303030304,0.030303030303030304,0.07500000000000001,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.025,0.0,0.025,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,804.4972363548385,0.06201550387596899,0.030303030303030304,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.0,0.0,0.07500000000000001,0.12121212121212122,0.07500000000000001,0.12121212121212122,0.18181818181818182,0.05,0.0,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.12121212121212122,0.21212121212121213,0.0,0.0,0.0,0.0,0.030303030303030304,0.025,0.09090909090909091,0.0,0.06060606060606061,0.06060606060606061
20.700526658709684,0.05329457364341085,0.12121212121212122,0.0,0.06060606060606061,0.12121212121212122,0.0,0.0,0.07500000000000001,0.0,0.07500000000000001,0.06060606060606061,0.030303030303030304,0.05,0.12121212121212122,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.025,0.18181818181818182,0.025,0.0,0.15151515151515152,0.0,0.15151515151515152,0.0,0.15151515151515152,0.15151515151515152,6.582011309838709,0.14534883720930233,0.15151515151515152,0.12121212121212122,0.06060606060606061,0.0,0.21212121212121213,0.21212121212121213,0.125,0.21212121212121213,0.15,0.15151515151515152,0.12121212121212122,0.0,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.06060606060606061,0.18181818181818182,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.225,0.09090909090909091,0.2,0.24242424242424243,0.12121212121212122,0.225,0.15151515151515152,0.09090909090909091,0.15151515151515152,0.12121212121212122,5.440733922580646,0.01744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.6107669580646,0.09302325581395349,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,26.217755745161288,0.09883720930232559,0.030303030303030304,0.06060606060606061,0.30303030303030304,0.030303030303030304,0.15151515151515152,0.33333333333333337,0.1,0.12121212121212122,0.19999999999999998,0.09090909090909091,0.030303030303030304,0.275,0.12121212121212122,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.18181818181818182,0.06060606060606061,0.05,0.0,0.025,0.09090909090909091,0.09090909090909091,0.1,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.18181818181818182,826.7988787258062,0.07655038759689922,0.030303030303030304,0.21212121212121213,0.15151515151515152,0.15151515151515152,0.0,0.0,0.125,0.15151515151515152,0.07500000000000001,0.15151515151515152,0.24242424242424243,0.1,0.0,0.12121212121212122,0.0,0.0,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.21212121212121213,0.0,0.0,0.0,0.0,0.030303030303030304,0.025,0.15151515151515152,0.0,0.09090909090909091,0.06060606060606061
20.8090845151613,0.0998062015503876,0.24242424242424243,0.0,0.12121212121212122,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.125,0.06060606060606061,0.125,0.12121212121212122,0.09090909090909091,0.1,0.24242424242424243,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.1,0.30303030303030304,0.025,0.06060606060606061,0.2727272727272727,0.05,0.15151515151515152,0.06060606060606061,0.15151515151515152,0.18181818181818182,6.86097099664516,0.21220930232558138,0.18181818181818182,0.24242424242424243,0.18181818181818182,0.030303030303030304,0.30303030303030304,0.30303030303030304,0.15,0.21212121212121213,0.15,0.15151515151515152,0.15151515151515152,0.15,0.30303030303030304,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.21212121212121213,0.2727272727272727,0.12121212121212122,0.15151515151515152,0.35,0.30303030303030304,0.225,0.30303030303030304,0.15151515151515152,0.225,0.15151515151515152,0.30303030303030304,0.15151515151515152,0.12121212121212122,5.81068396367742,0.025193798449612403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.839584567742,0.09302325581395349,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,26.651753569354835,0.15503875968992248,0.15151515151515152,0.09090909090909091,0.42424242424242425,0.030303030303030304,0.2727272727272727,0.4242424242424243,0.175,0.18181818181818182,0.3,0.12121212121212122,0.12121212121212122,0.30000000000000004,0.21212121212121213,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.33333333333333337,0.06060606060606061,0.05,0.0,0.1,0.18181818181818182,0.15151515151515152,0.125,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.24242424242424243,849.100521096774,0.08527131782945736,0.030303030303030304,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.0,0.0,0.125,0.15151515151515152,0.07500000000000001,0.15151515151515152,0.24242424242424243,0.125,0.030303030303030304,0.12121212121212122,0.0,0.0,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.24242424242424243,0.0,0.0,0.025,0.0,0.030303030303030304,0.025,0.15151515151515152,0.0,0.09090909090909091,0.12121212121212122
20.917642371612914,0.1298449612403101,0.2727272727272727,0.0,0.21212121212121213,0.30303030303030304,0.18181818181818182,0.12121212121212122,0.2,0.18181818181818182,0.125,0.18181818181818182,0.15151515151515152,0.1,0.2727272727272727,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.15000000000000002,0.33333333333333337,0.05,0.09090909090909091,0.303030303030303,0.05,0.15151515151515152,0.06060606060606061,0.15151515151515152,0.18181818181818182,7.139930683451611,0.27228682170542634,0.21212121212121213,0.33333333333333337,0.21212121212121213,0.030303030303030304,0.36363636363636365,0.36363636363636365,0.275,0.2727272727272727,0.22499999999999998,0.21212121212121213,0.24242424242424243,0.2,0.33333333333333337,0.48484848484848486,0.303030303030303,0.09090909090909091,0.24242424242424243,0.36363636363636365,0.24242424242424243,0.2727272727272727,0.375,0.33333333333333337,0.3,0.33333333333333337,0.30303030303030304,0.3,0.18181818181818182,0.33333333333333337,0.18181818181818182,0.24242424242424243,6.180634004774195,0.06492248062015504,0.12121212121212122,0.09090909090909091,0.0,0.12121212121212122,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.21212121212121213,0.15151515151515152,0.303030303030303,0.09090909090909091,0.09090909090909091,0.025,0.15151515151515152,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,595.0684021774196,0.0939922480620155,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.075,0.09090909090909091,0.06060606060606061,0.05,0.24242424242424243,0.303030303030303,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.075,0.30303030303030304,0.075,0.06060606060606061,0.303030303030303,0.05,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,27.085751393548385,0.1937984496124031,0.15151515151515152,0.15151515151515152,0.5151515151515151,0.030303030303030304,0.3939393939393939,0.5757575757575758,0.175,0.21212121212121213,0.3,0.18181818181818182,0.15151515151515152,0.32500000000000007,0.2727272727272727,0.09090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.4242424242424243,0.09090909090909091,0.175,0.0,0.175,0.21212121212121213,0.15151515151515152,0.125,0.18181818181818182,0.33333333333333337,0.06060606060606061,0.24242424242424243,871.4021634677416,0.10562015503875968,0.06060606060606061,0.24242424242424243,0.18181818181818182,0.15151515151515152,0.0,0.0,0.175,0.24242424242424243,0.07500000000000001,0.18181818181818182,0.24242424242424243,0.125,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.24242424242424243,0.2727272727272727,0.0,0.0,0.025,0.030303030303030304,0.030303030303030304,0.125,0.24242424242424243,0.0,0.12121212121212122,0.12121212121212122
