Ratio_PSA,SMILES_PSA,Ratio_PI,SMILES_PI,Td5
1.0,C#C[Si](C)(C)C#CB(F)F,0.0,C#C[Si](C)(C)C#CB(F)F,485.0
1.0,C[Si](C)(C#Cc1ccccc1)C#Cc1ccc(C#C[Si](C)(C)C#Cc2ccccc2)cc1,0.0,C[Si](C)(C#Cc1ccccc1)C#Cc1ccc(C#C[Si](C)(C)C#Cc2ccccc2)cc1,623.7
0.92,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.08,C#CC1=CC=CC(N2C(C(C=CC(OC3=CC=CC(C(N4C5=CC=C(OC6=CC(OC7=CC=C(N8C(C(C(OC9=CC=C(C(N(C%10=CC=CC(C#C)=C%10)C%11=O)=O)C%11=C9)=CC=C%12)=C%12C8=O)=O)C=C7)=CC=C6)C=C5)=O)=C3C4=O)=C%13)=C%13C2=O)=O)=C1,610.2
1.0,C#Cc1cccc(N2COc3c(cc(C=O)cc3OC)C2)c1,0.0,C#Cc1cccc(N2COc3c(cc(C=O)cc3OC)C2)c1,393.0
1.0,C#CCOc1ccc(Nc2nc(Nc3ccc(OCC#C)cc3)nc(Nc3ccc(OCC#C)cc3)n2)cc1,0.0,C#CCOc1ccc(Nc2nc(Nc3ccc(OCC#C)cc3)nc(Nc3ccc(OCC#C)cc3)n2)cc1,443.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,557.0
1.0,C#Cc1ccc(S(=O)c2ccc(C#C[Si](C)(C#Cc3ccc(S(=O)c4ccc(C#C)cc4)cc3)c3ccccc3)cc2)cc1,0.0,C#Cc1ccc(S(=O)c2ccc(C#C[Si](C)(C#Cc3ccc(S(=O)c4ccc(C#C)cc4)cc3)c3ccccc3)cc2)cc1,449.0
1.0,BB(B)B(B)B(B(B)B)B1CC1c1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C[SiH](C)C)c2)c1,0.0,BB(B)B(B)B(B(B)B)B1CC1c1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C[SiH](C)C)c2)c1,552.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,552.0
1.0,C#Cc1ccc(Oc2ccc(Oc3ccc(C#C[SiH](C)c4ccccc4)cc3)cc2)cc1,0.0,C#Cc1ccc(Oc2ccc(Oc3ccc(C#C[SiH](C)c4ccccc4)cc3)cc2)cc1,531.0
1.0,C#Cc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(-c6cn(Cc7ccc(-c8ccc(Cn9cc(-c%10cccc(N%11C(=O)c%12ccc(C(=O)c%13ccc%14c(c%13)C(=O)N(c%13cccc(C#C)c%13)C%14=O)cc%12C%11=O)c%10)nn9)cc8)cc7)nn6)c4)C5=O)cc3C2=O)c1,0.0,C#Cc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(-c6cn(Cc7ccc(-c8ccc(Cn9cc(-c%10cccc(N%11C(=O)c%12ccc(C(=O)c%13ccc%14c(c%13)C(=O)N(c%13cccc(C#C)c%13)C%14=O)cc%12C%11=O)c%10)nn9)cc8)cc7)nn6)c4)C5=O)cc3C2=O)c1,376.0
1.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,0.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,608.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(-n3c(=O)c4ccc5c(=O)n(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7C(F)(F)F)c(C(F)(F)F)c6)c(=O)c5c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(-n3c(=O)c4ccc5c(=O)n(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7C(F)(F)F)c(C(F)(F)F)c6)c(=O)c5c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,550.0
1.0,C#C[SiH](C)C#C,0.0,C#C[SiH](C)C#C,608.0
1.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,646.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(C2(c3ccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(C2(c3ccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,556.0
1.0,O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,0.0,O=C1O/C(=N\c2cccc(/N=C3\OC(=O)c4ccc(-c5cccc6c5C(=O)O/C6=N\c5cccc(/N=C6\OC(=O)c7ccc(C#Cc8ccccc8)cc76)c5)cc43)c2)c2cc(C#Cc3ccccc3)ccc21,584.0
1.0,C#Cc1cccc(N2COc3ccc(Cc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(Cc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,470.0
1.0,C#CC1=CC(N2COC3=CC=C(C(C4=CC5=C(C=C4)OCN(C4=CC=CC(C#C)=C4)C5)(C(F)(F)F)C(F)(F)F)C=C3C2)=CC=C1,0.0,C#CC1=CC(N2COC3=CC=C(C(C4=CC5=C(C=C4)OCN(C4=CC=CC(C#C)=C4)C5)(C(F)(F)F)C(F)(F)F)C=C3C2)=CC=C1,494.0
1.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,0.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,624.0
0.7,C#CC1=CC=CC(C#C[Si](C=C)(C#CC2=CC=CC(C#C)=C2)C)=C1,0.3,C#Cc1cccc(N2C(c3ccc(c4c(C(N(c5ccc(Oc6cccc(N7C(c8ccc(c9c(C(N(c%10ccc(Oc%11cccc(N%12C(c%13ccc(c%14cccc%15c%14C(N(c%16cccc(C#C)c%16)C%15=O)=O)cc%13C%12=O)=O)c%11)cc%10)C%17=O)=O)c%17ccc9)cc8C7=O)=O)c6)cc5)C%18=O)=O)c%18ccc4)cc3C2=O)=O)c1,562.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)c1,560.0
1.0,C#Cc1cccc(/N=C2\OC(=O)c3cc(C(c4ccc5c(c4)C(=O)O/C5=N\c4cccc(Oc5cccc(Oc6cccc(/N=C7\OC(=O)c8ccc(C(c9ccc%10c(c9)/C(=N/c9cccc(C#C)c9)OC%10=O)(C(F)(F)F)C(F)(F)F)cc87)c6)c5)c4)(C(F)(F)F)C(F)(F)F)ccc32)c1,0.0,C#Cc1cccc(/N=C2\OC(=O)c3cc(C(c4ccc5c(c4)C(=O)O/C5=N\c4cccc(Oc5cccc(Oc6cccc(/N=C7\OC(=O)c8ccc(C(c9ccc%10c(c9)/C(=N/c9cccc(C#C)c9)OC%10=O)(C(F)(F)F)C(F)(F)F)cc87)c6)c5)c4)(C(F)(F)F)C(F)(F)F)ccc32)c1,506.3
1.0,C#CCOc1ccc(C(=O)OCCCOc2ccc(N=Nc3ccc(OCCCOC(=O)c4ccc(OCC#C)cc4)cc3)cc2)cc1,0.0,C#CCOc1ccc(C(=O)OCCCOc2ccc(N=Nc3ccc(OCCCOC(=O)c4ccc(OCC#C)cc4)cc3)cc2)cc1,260.0
1.0,C#CCOc1ccc(C2(c3ccc(OCC#C)cc3)c3ccccc3-c3ccccc32)cc1,0.0,C#CCOc1ccc(C2(c3ccc(OCC#C)cc3)c3ccccc3-c3ccccc32)cc1,395.0
0.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,1.0,O=C1N(C2=CC=C(OC3=CC(OC4=CC=C(N5C(C(C=C(OC6=CC=C(C(C)(C)C7=CC=C(OC8=CC(C(N(C9=CC(C#C)=CC=C9)C%10=O)=O)=C%10C=C8)C=C7)C=C6)C=C%11)=C%11C5=O)=O)C=C4)=CC=C3)C=C2)C(C%12=C1C=C(OC%13=CC=C(C(C)(C)C%14=CC=C(OC%15=CC=C(C(N(C%16=CC=CC(C#C)=C%16)C%17=O)=O)C%17=C%15)C=C%14)C=C%13)C=C%12)=O,517.9
1.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#CB(C#Cc3cccc(C#C[Si](C)(C)C#Cc4cccc(C#C)c4)c3)C#Cc3cccc(C#C[Si](C)(C)C#Cc4cccc(C#C)c4)c3)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#CB(C#Cc3cccc(C#C[Si](C)(C)C#Cc4cccc(C#C)c4)c3)C#Cc3cccc(C#C[Si](C)(C)C#Cc4cccc(C#C)c4)c3)c2)c1,633.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2cccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)c4C3=O)c2)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2cccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)c4C3=O)c2)cc1,557.0
1.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](O[Si](C)(C)C#Cc2cccc(C#C)c2)(c2ccccc2)c2ccccc2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](O[Si](C)(C)C#Cc2cccc(C#C)c2)(c2ccccc2)c2ccccc2)c1,589.0
1.0,C#Cc1ccc([Si](O[Si](c2ccccc2)(c2ccccc2)c2ccc(C#Cc3ccc(C#Cc4ccc([Si](O[Si](c5ccccc5)(c5ccccc5)c5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)cc3)cc2)(c2ccccc2)c2ccccc2)cc1,0.0,C#Cc1ccc([Si](O[Si](c2ccccc2)(c2ccccc2)c2ccc(C#Cc3ccc(C#Cc4ccc([Si](O[Si](c5ccccc5)(c5ccccc5)c5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)cc3)cc2)(c2ccccc2)c2ccccc2)cc1,550.0
1.0,C#CCOc1ccc(Nc2nc(Nc3ccc(OCC#C)cc3)nc(Nc3ccc(OCC#C)cc3)n2)cc1,0.0,C#CCOc1ccc(Nc2nc(Nc3ccc(OCC#C)cc3)nc(Nc3ccc(OCC#C)cc3)n2)cc1,443.0
1.0,C#Cc1ccc(N[Si](Nc2ccc(C#C)cc2)(c2ccccc2)c2ccccc2)cc1,0.0,C#Cc1ccc(N[Si](Nc2ccc(C#C)cc2)(c2ccccc2)c2ccccc2)cc1,474.0
1.0,C#Cc1cccc(N2COc3ccccc3C2)c1,0.0,C#Cc1cccc(N2COc3ccccc3C2)c1,491.0
1.0,Cc1ccc2c(c1)CN(c1ccc(COC#CC#COCc3ccc(N4COc5ccc(C)cc5C4)cc3)cc1)CO2,0.0,Cc1ccc2c(c1)CN(c1ccc(COC#CC#COCc3ccc(N4COc5ccc(C)cc5C4)cc3)cc1)CO2,349.0
1.0,C#Cc1cccc(C#C[SiH](C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[SiH](C)C#Cc2cccc(C#C)c2)c1,740.0
1.0,C#Cc1cccc(N2COc3ccc(Sc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(Sc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,489.0
1.0,C#Cc1cccc(C#C[Si](C)(C)[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)[Si](C)(C)C#Cc2cccc(C#C)c2)c1,631.1
1.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](C)(C)C#Cc2cccc(C#C)c2)c1,602.0
1.0,C#Cc1ccc(Oc2ccc(C#C)cc2)cc1,0.0,C#Cc1ccc(Oc2ccc(C#C)cc2)cc1,460.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,561.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,559.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)c4C3=O)cc2)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7)cc5)C6=O)c4C3=O)cc2)cc1,550.0
1.0,C#Cc1cccc(N2COc3ccc(C(C)(CC)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(C(C)(CC)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,384.0
1.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc2cccc(C#C)c2)c1,550.0
1.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,650.0
1.0,C#CC1=CC(C2=NC3=C(C=CC(C(C4=CC(N=C(C5=CC=CC(C#C)=C5)O6)=C6C=C4)(C)C)=C3)O2)=CC=C1,0.0,C#CC1=CC(C2=NC3=C(C=CC(C(C4=CC(N=C(C5=CC=CC(C#C)=C5)O6)=C6C=C4)(C)C)=C3)O2)=CC=C1,593.0
1.0,C#Cc1cccc(C#CB2N(CC=C)B(C#Cc3cccc(C#C)c3)N(CC=C)B(C#Cc3cccc(C#C)c3)N2CC=C)c1,0.0,C#Cc1cccc(C#CB2N(CC=C)B(C#Cc3cccc(C#C)c3)N(CC=C)B(C#Cc3cccc(C#C)c3)N2CC=C)c1,472.7
1.0,Nc1cccc(C#Cc2cccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)c2)c1,0.0,Nc1cccc(C#Cc2cccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)c2)c1,485.0
1.0,C#CC1=CC=CC(N2COC3=CC=C(P(=O)(C4=CC=CC=C4)C4=CC=C5OCN(C6=CC=CC(C#C)=C6)CC5=C4)C=C3C2)=C1,0.0,C#CC1=CC=CC(N2COC3=CC=C(P(=O)(C4=CC=CC=C4)C4=CC=C5OCN(C6=CC=CC(C#C)=C6)CC5=C4)C=C3C2)=C1,405.0
1.0,C#CCOc1ccc(C2(c3ccc(OCC#C)cc3)c3ccccc3-c3ccccc32)cc1,0.0,C#CCOc1ccc(C2(c3ccc(OCC#C)cc3)c3ccccc3-c3ccccc32)cc1,628.0
1.0,C#CCOc1ccc(C(C)(C)c2ccc(OCC#C)cc2)cc1,0.0,C#CCOc1ccc(C(C)(C)c2ccc(OCC#C)cc2)cc1,409.0
1.0,Cl[Si](C=C)(C)C#CC1=CC=C2C(NC3=CC(C#C[Si](C#CC4=CC=CC(C#C[Si](Cl)(C)C=C)=C4)(C)C=C)=CC=C32)=C1,0.0,Cl[Si](C=C)(C)C#CC1=CC=C2C(NC3=CC(C#C[Si](C#CC4=CC=CC(C#C[Si](Cl)(C)C=C)=C4)(C)C=C)=CC=C32)=C1,691.0
1.0,C#Cc1cccc(N2COc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc8c(c6)CN(c6cccc(C#C)c6)CO8)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc8c(c6)CN(c6cccc(C#C)c6)CO8)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C2)c1,422.0
1.0,C#Cc1cccc(N2COc3ccc(-c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(-c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,462.0
1.0,C#Cc1ccc([Si](O[Si](c2ccccc2)(c2ccccc2)c2ccc(C#C)cc2)(c2ccccc2)c2ccccc2)cc1,0.0,C#Cc1ccc([Si](O[Si](c2ccccc2)(c2ccccc2)c2ccc(C#C)cc2)(c2ccccc2)c2ccccc2)cc1,561.0
1.0,C#CCCOc1c(C)cccc1Cc1cccc(CC)c1O,0.0,C#CCCOc1c(C)cccc1Cc1cccc(CC)c1O,430.0
1.0,Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c2)c1,0.0,Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c2)c1,496.0
1.0,C#CC1=CC=CC(C2=NC3=C(C=C(N=C(C4=CC=CC(C#C)=C4)O5)C5=C3)O2)=C1,0.0,C#CC1=CC=CC(C2=NC3=C(C=C(N=C(C4=CC=CC(C#C)=C4)O5)C5=C3)O2)=C1,612.0
1.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C(\c3ccc(C(=C(c4ccccc4)c4ccc(C#C)cc4)c4ccccc4)cc3)c3cc(OC)cc(OC)c3)c3cc(OC)cc(OC)c3)cc2)c2ccccc2)cc1,0.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C(\c3ccc(C(=C(c4ccccc4)c4ccc(C#C)cc4)c4ccccc4)cc3)c3cc(OC)cc(OC)c3)c3cc(OC)cc(OC)c3)cc2)c2ccccc2)cc1,283.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,551.0
1.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,0.0,C[Si](C)(C#Cc1ccccc1)C#Cc1cccc(C#C[Si](C)(C)C#Cc2ccccc2)c1,532.0
1.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C#Cc2cccc(C#C)c2)c1,575.0
1.0,C#Cc1ccc(N[Si](Nc2ccc(C#Cc3cccc(C#Cc4ccc(N[Si](Nc5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)c3)cc2)(c2ccccc2)c2ccccc2)cc1,0.0,C#Cc1ccc(N[Si](Nc2ccc(C#Cc3cccc(C#Cc4ccc(N[Si](Nc5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)c3)cc2)(c2ccccc2)c2ccccc2)cc1,420.0
1.0,C#Cc1cccc(C#C[Si](C#Cc2cccc(C#C)c2)(C#Cc2cccc(C#C)c2)C#Cc2cccc(C=C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C#Cc2cccc(C#C)c2)(C#Cc2cccc(C#C)c2)C#Cc2cccc(C=C)c2)c1,654.0
1.0,C#Cc1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6cccc(-c8cn(Cc9ccc(-c%10ccc(Cn%11cc(-c%12cccc(N%13C(=O)c%14ccc(Oc%15ccc(C(C)(C)c%16ccc(Oc%17ccc%18c(c%17)C(=O)N(c%17cccc(C#C)c%17)C%18=O)cc%16)cc%15)cc%14C%13=O)c%12)nn%11)cc%10)cc9)nn8)c6)C7=O)cc5)cc4)cc3C2=O)c1,0.0,C#Cc1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6cccc(-c8cn(Cc9ccc(-c%10ccc(Cn%11cc(-c%12cccc(N%13C(=O)c%14ccc(Oc%15ccc(C(C)(C)c%16ccc(Oc%17ccc%18c(c%17)C(=O)N(c%17cccc(C#C)c%17)C%18=O)cc%16)cc%15)cc%14C%13=O)c%12)nn%11)cc%10)cc9)nn8)c6)C7=O)cc5)cc4)cc3C2=O)c1,377.0
